Season,Daynum,Outcome,Wteam,Wscore,Wloc,Numot,Wfgm,Wfga,Wfgm3,Wfga3,Wftm,Wfta,Wor,Wdr,Wast,Wto,Wstl,Wblk,Wpf
,,,1250,57,N,0,18,61,7,30,14,19,21,21,12,17,7,3,20
,,,1356,64,N,0,24,59,12,22,4,5,10,20,15,10,4,1,14
,,,1436,53,N,0,19,60,11,32,4,6,11,18,10,12,7,1,19
,,,1173,69,N,2,27,79,3,20,12,23,18,32,11,10,5,3,29
,,,1106,61,N,0,22,57,7,20,10,17,9,22,7,21,7,1,20
,,,1434,49,N,0,18,63,6,23,7,11,10,21,8,13,6,0,20
,,,1196,60,N,0,21,45,3,13,15,22,4,22,4,14,4,4,18
,,,1431,83,N,0,29,56,5,17,20,24,9,20,13,14,2,2,25
,,,1277,66,N,0,23,55,5,16,15,18,6,20,14,14,9,0,25
,,,1102,52,N,0,17,39,8,25,10,13,2,19,15,16,7,2,15
,,,1112,76,N,0,28,53,5,11,15,19,7,22,12,14,4,3,15
,,,1251,63,N,0,22,51,6,20,13,18,7,29,15,26,7,1,22
,,,1427,45,N,0,15,63,2,15,13,21,22,17,2,19,8,3,15
,,,1140,75,N,0,26,55,10,26,13,19,15,21,19,9,2,1,23
,,,1343,49,N,0,18,51,5,26,8,12,9,14,11,7,5,0,18
,,,1150,73,N,0,25,58,6,24,17,21,13,20,14,14,11,4,20
,,,1433,78,N,0,29,57,11,20,9,13,7,20,17,17,7,4,22
,,,1428,51,N,0,19,50,3,18,10,10,9,17,12,8,2,0,12
,,,1190,77,N,0,29,74,6,23,13,20,17,21,14,6,11,3,14
,,,1320,60,N,0,21,54,10,27,8,10,3,25,15,10,2,1,16
,,,1293,53,N,0,17,49,8,20,11,17,9,18,8,10,4,2,13
,,,1227,53,N,0,20,64,3,16,10,14,11,15,10,15,9,0,25
,,,1197,76,N,0,30,66,11,30,5,12,12,17,13,17,13,1,19
,,,1376,43,N,0,15,42,2,13,11,16,4,21,9,12,5,4,14
,,,1284,52,N,0,18,51,9,27,7,15,3,17,12,17,7,0,18
,,,1418,52,N,0,16,49,5,22,15,23,11,21,9,15,9,2,21
,,,1186,56,N,0,21,59,3,19,11,13,12,15,19,14,8,2,15
,,,1344,58,N,0,23,61,6,26,6,6,15,21,12,15,4,2,18
,,,1416,44,N,0,16,52,5,20,7,10,9,24,10,14,6,0,22
,,,1449,100,N,0,35,64,6,20,24,34,10,31,19,16,6,5,30
,,,1444,58,N,0,22,63,2,19,12,16,18,18,10,12,13,1,19
,,,1350,64,N,0,25,54,7,16,7,13,13,16,17,14,8,3,19
,,,1257,70,N,0,25,63,10,32,10,13,13,13,18,10,7,1,23
,,,1390,67,N,0,26,73,7,24,8,11,22,27,12,12,2,0,31
,,,1177,55,N,0,20,59,5,15,10,13,9,26,12,8,1,0,20
,,,1371,62,N,0,24,57,3,17,11,16,8,14,11,10,4,0,27
,,,1211,72,N,0,28,75,3,22,13,18,19,20,9,10,4,1,23
,,,1403,65,N,0,25,53,3,12,12,14,9,20,16,9,7,2,11
,,,1268,70,N,0,20,52,3,12,27,38,12,28,13,17,5,6,26
,,,1314,75,N,0,25,65,9,28,16,19,16,20,14,11,6,1,21
,,,1264,80,N,0,29,63,7,20,15,20,8,24,15,8,5,3,23
,,,1130,54,N,0,20,44,5,13,9,15,11,19,14,22,11,2,14
,,,1153,68,N,0,27,58,7,16,7,11,14,20,14,13,1,5,14
,,,1334,63,N,0,23,54,6,20,11,15,9,18,19,14,6,1,18
,,,1272,53,N,0,20,50,6,17,7,14,11,11,9,12,6,3,15
,,,1458,55,N,0,17,48,8,18,13,17,7,24,9,13,4,3,20
,,,1246,75,N,0,27,61,7,20,14,18,20,21,13,16,4,4,16
,,,1301,73,N,0,27,57,13,31,6,8,13,18,13,6,1,1,20
,,,1280,74,N,0,26,72,9,26,13,21,18,22,14,8,11,3,21
,,,1393,71,N,0,26,55,5,14,14,20,16,19,12,18,5,4,20
,,,1435,53,N,0,20,57,8,24,5,8,6,15,11,11,8,0,14
,,,1338,51,N,0,21,58,3,17,6,10,16,17,8,12,5,1,18
,,,1448,80,N,0,27,51,8,16,18,25,7,21,15,15,6,0,22
,,,1228,62,N,0,26,64,4,13,6,11,14,22,17,12,5,2,15
,,,1305,67,N,0,22,69,5,20,18,24,16,29,5,11,4,3,22
,,,1412,74,N,0,23,71,8,33,20,24,14,19,12,12,13,4,27
,,,1400,71,N,0,26,62,7,16,12,17,14,21,12,8,1,6,25
,,,1104,71,N,0,25,60,6,19,15,18,12,21,14,9,2,5,23
,,,1386,62,N,0,22,57,8,26,10,13,6,18,15,5,8,3,14
,,,1462,63,N,0,22,63,3,15,16,23,16,24,8,10,5,0,21
,,,1242,71,N,1,26,65,6,19,13,19,12,26,15,15,8,3,26
,,,1181,78,N,0,29,71,6,22,14,23,17,20,11,9,8,3,24
,,,1329,65,N,0,22,50,4,15,17,25,12,21,10,13,3,0,15
,,,1210,73,N,0,27,71,7,22,12,21,18,25,9,14,10,1,26
,,,1105,69,N,0,23,59,10,28,13,18,10,19,16,14,6,3,17
,,,1429,53,N,0,20,55,7,19,6,10,12,20,15,12,6,3,16
,,,1335,65,N,0,25,71,10,30,5,10,16,18,17,17,11,2,19
,,,1234,64,N,0,20,59,5,17,19,25,16,27,5,11,6,1,20
,,,1457,64,N,0,22,60,10,26,10,12,10,26,16,13,4,0,19
,,,1192,55,N,0,23,57,4,16,5,11,15,27,11,17,6,3,19
,,,1184,64,N,0,26,59,6,18,6,11,13,22,14,17,5,1,20
,,,1400,57,N,0,24,68,5,10,4,6,13,27,2,5,5,6,16
,,,1310,67,N,0,24,68,6,28,13,15,11,26,12,16,8,2,16
,,,1338,71,N,0,25,59,8,23,13,18,10,20,10,10,7,3,20
,,,1417,66,N,0,26,60,6,20,8,15,9,18,16,13,5,2,15
,,,1261,68,N,0,23,64,6,31,16,22,16,26,10,21,6,5,26
,,,1431,54,N,0,22,53,2,9,8,9,5,17,13,10,6,1,20
,,,1151,54,N,0,21,52,6,20,6,9,11,24,12,22,5,1,19
,,,1285,77,N,0,33,65,9,20,2,8,12,21,15,18,5,0,16
,,,1166,61,N,0,21,50,8,20,11,13,10,17,12,17,8,3,16
,,,1104,73,N,0,26,50,9,23,12,16,12,22,17,19,3,3,20
,,,1242,63,N,0,20,46,1,11,22,27,8,26,14,13,5,3,15
,,,1416,71,N,0,21,61,11,28,18,21,12,17,16,10,10,6,21
,,,1175,46,N,0,19,52,5,15,3,6,9,21,10,11,3,1,23
,,,1325,62,N,0,18,46,9,18,17,26,10,23,8,20,8,5,21
,,,1203,68,N,0,29,65,6,16,4,16,12,22,19,14,9,4,20
,,,1278,53,N,0,21,63,5,23,6,10,20,21,8,17,9,1,18
,,,1418,62,N,0,24,53,4,12,10,18,13,24,14,18,7,0,21
,,,1330,81,N,0,26,61,7,20,22,26,10,20,13,15,9,1,29
,,,1390,70,N,0,24,63,4,18,18,25,12,18,9,5,6,3,19
,,,1150,63,N,0,23,58,8,21,9,14,12,24,11,20,8,2,18
,,,1324,68,N,0,25,58,6,15,12,18,11,11,12,10,9,0,16
,,,1368,50,N,0,20,45,3,10,7,10,5,14,10,17,12,2,22
,,,1388,56,N,0,17,51,4,20,18,22,16,26,3,20,2,2,17
,,,1393,57,N,1,23,55,3,12,8,9,14,23,8,24,9,3,12
,,,1307,47,N,0,17,57,4,25,9,12,12,23,6,17,9,4,20
,,,1320,52,N,0,22,53,4,17,4,8,8,27,8,8,4,2,15
,,,1412,63,N,0,21,64,6,30,15,18,15,17,15,14,9,2,22
,,,1305,59,N,0,20,54,3,9,16,25,12,20,10,14,10,1,17
,,,1153,60,N,0,20,61,7,26,13,19,16,21,10,10,4,4,19
,,,1211,69,N,0,29,62,2,13,9,18,17,27,14,13,2,1,17
,,,1328,58,N,0,21,66,2,19,14,19,19,14,3,7,8,3,24
,,,1334,79,N,0,30,67,8,24,11,17,17,14,13,8,4,1,18
,,,1448,105,N,2,36,71,9,23,24,36,17,29,23,18,7,3,28
,,,1130,75,N,0,23,50,4,11,25,35,15,21,16,22,6,2,22
,,,1280,55,N,0,20,62,4,13,11,21,18,21,9,10,7,5,19
,,,1210,54,N,0,20,53,6,16,8,10,7,15,11,7,7,0,21
,,,1436,61,N,0,22,70,7,22,10,14,23,18,5,9,4,0,19
,,,1163,62,N,0,22,52,2,14,16,18,9,22,9,14,3,4,16
,,,1235,65,N,0,27,76,4,13,7,17,20,27,20,17,8,2,23
,,,1356,77,N,0,23,56,6,19,25,30,12,16,14,11,8,0,28
,,,1196,65,N,0,20,52,7,18,18,25,10,24,9,19,6,4,30
,,,1137,62,N,0,23,50,5,15,11,14,7,22,13,10,4,2,24
,,,1329,78,N,0,29,66,10,23,10,13,16,11,17,8,10,0,17
,,,1454,63,N,0,22,57,7,29,12,18,13,22,12,12,4,3,12
,,,1449,79,N,0,28,67,6,25,17,28,13,20,15,11,9,0,25
,,,1403,60,N,0,24,56,1,8,11,16,15,19,10,16,11,1,15
,,,1428,52,N,0,17,41,4,10,14,28,9,16,10,12,5,0,20
,,,1181,68,N,0,22,51,7,23,17,24,9,24,8,22,11,2,22
,,,1437,66,N,0,23,61,8,28,12,19,14,19,7,9,5,5,21
,,,1301,56,N,0,19,50,9,22,9,13,2,19,12,13,10,5,25
,,,1112,89,N,1,32,61,7,18,18,21,12,25,21,17,11,8,10
,,,1452,85,N,1,26,47,18,27,15,19,4,15,23,14,5,2,19
,,,1246,88,N,2,31,69,9,19,17,23,16,21,14,11,7,3,25
,,,1458,82,N,0,30,61,11,24,11,13,10,19,17,12,5,0,17
,,,1257,57,N,0,21,54,6,20,9,12,7,19,10,5,5,4,13
,,,1277,71,N,0,25,74,7,23,14,18,15,27,15,12,10,4,19
,,,1228,70,N,0,27,70,12,40,4,6,17,22,18,8,8,1,18
,,,1214,49,N,0,19,63,4,15,7,13,15,27,7,13,4,4,11
,,,1266,85,N,0,32,61,7,22,14,19,13,15,13,12,9,4,22
,,,1334,76,N,2,26,63,10,25,14,18,14,23,18,15,4,2,22
,,,1380,54,N,0,22,62,4,13,6,10,16,16,8,16,14,4,20
,,,1375,50,N,0,19,55,9,20,3,6,7,24,8,16,7,3,17
,,,1423,85,N,1,32,54,11,22,10,18,8,25,20,15,2,1,22
,,,1462,75,N,0,21,51,10,28,23,33,10,21,14,8,4,1,20
,,,1102,69,N,0,21,41,13,27,14,18,1,14,15,11,7,1,13
,,,1361,83,N,0,31,55,10,18,11,15,10,26,15,16,7,2,19
,,,1233,64,N,0,23,61,3,18,15,25,13,16,6,15,10,3,19
,,,1305,79,N,0,33,70,5,18,8,10,17,19,15,9,5,7,23
,,,1457,61,N,0,22,56,7,24,10,17,15,20,14,15,7,3,15
,,,1393,58,N,0,20,51,4,19,14,21,11,24,12,12,6,2,16
,,,1125,44,N,0,17,59,4,19,6,13,9,18,9,14,8,3,16
,,,1429,61,N,0,25,51,3,13,8,10,9,26,14,22,3,2,14
,,,1328,74,N,0,32,61,5,14,5,8,10,25,18,18,8,4,25
,,,1371,66,N,0,21,61,6,20,18,19,11,25,10,13,10,6,24
,,,1458,75,N,0,25,58,10,20,15,22,12,15,19,10,4,3,17
,,,1242,73,N,0,26,58,7,18,14,19,11,25,11,18,12,1,25
,,,1116,55,N,0,19,47,2,12,15,24,12,20,13,13,4,4,15
,,,1107,59,N,0,24,52,4,15,7,8,8,14,12,12,11,1,14
,,,1277,65,N,0,26,60,10,26,3,5,6,18,17,10,2,2,23
,,,1320,49,N,0,17,48,7,26,8,12,9,22,10,8,4,3,15
,,,1412,64,N,0,25,58,5,24,9,17,13,25,17,10,5,7,20
,,,1331,78,N,0,28,53,7,15,15,20,7,17,14,13,4,4,17
,,,1143,52,N,0,20,47,5,16,7,10,9,17,9,13,7,1,18
,,,1293,65,N,0,25,65,7,27,8,12,17,16,5,13,9,2,19
,,,1234,63,N,0,18,41,6,18,21,26,9,27,10,19,4,5,17
,,,1172,62,N,0,26,68,5,22,5,7,14,30,13,9,1,3,20
,,,1245,64,N,0,23,59,9,22,9,13,14,15,12,10,6,1,19
,,,1335,52,N,0,17,53,10,27,8,13,11,10,10,8,4,1,20
,,,1284,45,N,0,14,41,4,17,13,17,6,25,12,18,7,3,17
,,,1356,46,N,0,20,47,4,13,2,4,6,20,12,15,7,2,14
,,,1285,56,N,0,20,55,7,20,9,11,6,23,19,7,3,3,13
,,,1203,61,N,0,21,68,5,18,14,19,19,20,10,14,8,3,29
,,,1454,60,N,0,22,61,7,20,9,17,14,19,10,11,6,3,18
,,,1231,80,N,0,31,69,16,36,2,6,14,24,18,13,2,3,29
,,,1401,57,N,0,22,53,6,13,7,12,10,26,9,17,7,3,22
,,,1104,59,N,0,19,39,2,11,19,25,10,20,10,15,7,3,15
,,,1228,64,N,0,25,63,5,18,9,11,10,25,15,12,4,0,28
,,,1397,73,N,0,27,67,10,29,9,13,18,20,15,10,9,7,20
,,,1338,66,N,0,25,61,6,20,10,11,12,26,11,14,2,2,23
,,,1246,83,N,0,29,62,8,24,17,18,11,23,15,14,7,1,21
,,,1314,60,N,0,23,64,10,30,4,4,13,27,16,13,3,10,15
,,,1326,52,N,0,19,47,5,16,9,9,3,21,10,11,4,4,14
,,,1137,56,N,0,15,41,2,12,24,29,11,22,8,19,4,0,20
,,,1301,54,N,0,22,56,3,22,7,12,6,22,10,13,7,3,17
,,,1112,78,N,0,28,65,5,17,17,20,20,14,15,10,7,2,19
,,,1322,54,N,0,21,55,6,20,6,11,17,24,13,24,7,3,24
,,,1181,54,N,0,18,65,5,26,13,16,17,27,12,16,9,5,18
,,,1133,64,N,0,20,60,5,16,19,27,14,21,6,17,4,3,18
,,,1452,71,N,0,25,55,15,33,6,8,3,13,19,8,3,1,14
,,,1211,71,N,0,24,51,3,10,20,26,11,26,14,17,3,4,22
,,,1449,92,N,1,34,80,6,20,18,23,17,21,9,17,19,3,33
,,,1207,53,N,0,21,54,5,21,6,8,13,19,15,12,8,4,16
,,,1455,55,N,0,20,64,3,24,12,17,17,26,8,9,4,1,21
,,,1130,59,N,1,23,49,5,19,8,17,11,28,18,21,5,6,21
,,,1400,60,N,1,21,69,10,29,8,11,14,31,14,12,7,7,16
,,,1272,45,N,0,17,54,2,17,9,15,16,25,5,18,8,1,29
,,,1437,62,N,0,18,73,4,23,22,27,26,14,8,6,6,6,24
,,,1163,84,N,1,31,66,7,22,15,19,14,20,15,9,6,7,20
,,,1206,58,N,0,23,56,2,11,10,14,11,16,6,11,8,2,15
,,,1261,45,N,0,16,50,0,6,13,28,14,19,4,15,9,7,18
,,,1417,57,N,0,22,61,3,17,10,14,14,26,11,12,3,1,22
,,,1197,69,N,0,29,64,4,17,7,18,15,27,13,13,6,3,26
,,,1403,75,N,0,30,65,7,17,8,9,11,16,11,6,4,0,15
,,,1330,46,N,0,18,55,4,20,6,7,12,22,4,11,8,4,21
,,,1125,55,N,0,20,56,6,26,9,17,15,15,10,12,6,1,16
,,,1211,57,N,0,19,56,7,19,12,16,6,24,14,10,6,5,17
,,,1390,58,N,0,21,51,3,12,13,27,17,20,10,21,2,1,22
,,,1172,70,N,0,24,70,10,37,12,14,13,22,17,17,13,2,17
,,,1266,49,N,0,15,47,10,29,9,15,12,17,7,15,6,4,19
,,,1184,65,N,0,28,59,6,22,3,6,6,10,14,16,12,1,13
,,,1148,57,N,0,19,53,10,26,9,10,6,21,8,12,4,3,12
,,,1460,58,N,0,23,69,5,20,7,12,13,17,12,8,9,1,15
,,,1335,52,N,0,21,58,4,20,6,8,8,19,8,10,2,1,19
,,,1451,42,N,0,13,38,1,6,15,22,6,19,8,17,5,3,13
,,,1181,77,N,0,27,58,3,11,20,32,18,24,11,17,5,6,19
,,,1203,44,N,0,13,48,3,14,15,25,14,22,6,20,3,5,16
,,,1331,54,N,0,19,53,6,21,10,16,14,20,11,12,3,4,13
,,,1140,77,N,0,29,67,9,19,10,13,15,21,10,10,2,2,23
,,,1238,69,N,0,25,69,6,22,13,14,7,12,10,8,8,1,20
,,,1310,67,N,0,21,66,2,19,23,34,16,27,9,21,12,1,17
,,,1437,58,N,0,18,55,7,21,15,20,10,20,8,8,5,2,22
,,,1317,58,N,0,19,53,4,10,16,22,11,23,12,19,6,5,25
,,,1166,71,N,1,30,71,3,19,8,12,11,20,12,6,10,1,17
,,,1275,56,N,0,21,44,7,20,7,10,3,21,10,7,1,4,15
,,,1112,63,N,0,21,51,4,15,17,18,9,23,16,17,6,6,23
,,,1221,51,N,0,14,42,1,11,22,31,11,19,10,20,9,0,23
,,,1253,86,N,0,32,65,12,21,10,14,9,19,11,13,2,3,23
,,,1308,67,N,0,25,62,7,25,10,12,16,18,14,17,5,0,22
,,,1210,63,N,0,25,61,3,11,10,17,21,20,11,11,6,4,23
,,,1116,60,N,0,21,57,3,20,15,20,10,16,5,11,5,3,20
,,,1107,57,N,0,22,58,8,26,5,7,12,13,16,9,2,4,19
,,,1228,52,N,0,19,45,6,17,8,15,9,28,12,21,3,1,22
,,,1323,64,N,0,28,67,4,22,4,13,12,29,10,13,10,2,22
,,,1394,63,N,0,20,46,6,12,17,25,7,27,16,17,5,5,26
,,,1268,59,N,0,23,49,6,11,7,15,14,23,13,17,4,8,13
,,,1130,55,N,0,21,55,6,21,7,11,16,17,9,9,6,3,17
,,,1277,67,N,0,22,59,8,20,15,17,11,18,15,10,5,0,27
,,,1462,71,N,1,26,61,8,23,11,16,5,23,13,9,4,2,21
,,,1433,79,N,1,29,71,7,23,14,17,15,19,13,7,9,3,22
,,,1257,69,N,0,20,45,5,18,24,31,8,22,5,14,3,7,28
,,,1231,49,N,0,17,52,5,16,10,21,13,25,8,12,4,4,19
,,,1450,74,N,2,27,60,7,19,13,17,9,27,16,19,10,4,16
,,,1345,67,N,0,28,59,5,17,6,13,11,17,15,12,12,1,23
,,,1246,76,N,0,24,58,10,26,18,23,15,17,17,12,5,2,22
,,,1305,62,N,0,21,57,5,21,15,17,10,20,16,14,5,5,22
,,,1457,61,N,0,24,61,8,31,5,8,18,20,13,15,4,3,14
,,,1439,48,N,0,19,46,2,13,8,16,5,24,3,11,3,2,21
,,,1438,74,N,0,18,48,7,26,31,36,6,23,5,12,5,5,26
,,,1458,68,N,0,21,51,5,21,21,27,7,24,14,8,6,1,21
,,,1400,68,N,0,24,64,7,28,13,16,11,24,10,14,3,3,27
,,,1356,58,N,0,21,57,6,25,10,14,17,14,9,15,6,2,21
,,,1401,64,N,0,28,59,3,10,5,10,12,24,14,8,4,0,20
,,,1397,84,N,0,30,62,16,31,8,17,10,24,14,7,4,1,24
,,,1338,55,N,0,20,55,7,16,8,14,8,19,13,10,5,2,23
,,,1139,57,N,0,20,50,7,19,10,13,11,14,8,9,7,0,25
,,,1435,65,N,0,21,51,9,27,14,20,8,18,17,5,5,4,16
,,,1425,64,N,0,26,61,5,18,7,9,10,29,13,18,5,7,19
,,,1424,72,N,0,28,74,9,33,7,12,19,19,13,8,8,3,21
,,,1272,76,N,0,26,65,10,22,14,20,15,20,10,11,5,3,29
,,,1242,55,N,0,23,56,4,8,5,11,14,14,17,21,17,6,19
,,,1332,77,N,0,27,58,8,22,15,16,8,16,13,13,8,2,30
,,,1314,84,N,1,25,71,5,20,29,34,21,22,15,9,5,4,19
,,,1417,66,N,0,25,64,5,23,11,13,6,20,12,3,6,0,26
,,,1207,60,N,0,25,51,7,21,3,8,9,21,17,14,3,3,15
,,,1326,75,N,0,30,64,4,23,11,17,10,18,10,7,11,4,20
,,,1164,60,N,0,25,57,4,17,6,13,8,26,9,11,2,6,22
,,,1125,70,N,0,26,59,8,23,10,15,9,24,12,14,7,2,21
,,,1340,61,N,0,21,55,9,25,10,14,13,18,11,16,8,3,18
,,,1425,67,N,0,21,50,6,12,19,27,9,18,12,11,6,4,24
,,,1246,66,N,0,23,48,8,20,12,17,9,17,13,12,4,5,22
,,,1396,61,N,0,21,56,6,23,13,19,11,18,13,11,7,2,12
,,,1206,50,N,0,19,57,3,17,9,14,11,23,8,11,5,2,14
,,,1331,63,N,0,22,63,9,22,10,15,11,22,10,10,6,5,11
,,,1124,79,N,0,28,69,8,28,15,20,16,21,11,11,9,1,15
,,,1165,53,N,0,18,59,8,26,9,13,10,15,7,11,8,3,17
,,,1140,62,N,0,24,54,7,22,7,14,8,17,13,7,6,1,15
,,,1290,29,N,0,13,66,1,14,2,6,15,19,7,11,7,5,9
,,,1245,58,N,0,21,59,5,17,11,15,12,22,9,20,10,1,14
,,,1457,40,N,0,16,52,6,19,2,8,6,15,7,7,5,4,13
,,,1112,65,N,0,21,46,6,15,17,21,6,21,12,12,3,3,14
,,,1168,56,N,0,21,58,7,21,7,13,7,20,7,14,9,0,25
,,,1208,61,N,0,26,55,6,18,3,5,6,24,10,14,4,3,22
,,,1231,72,N,0,28,64,10,24,6,12,14,16,14,10,8,3,23
,,,1375,61,N,0,21,48,6,20,13,27,13,17,8,13,5,4,19
,,,1211,76,N,0,28,55,12,27,8,14,11,23,14,19,11,1,19
,,,1420,47,N,0,16,50,8,26,7,13,9,20,8,12,12,0,16
,,,1129,61,N,0,26,54,4,17,5,12,11,20,15,19,5,0,13
,,,1426,63,N,0,24,55,4,13,11,21,12,17,16,14,5,3,23
,,,1388,64,N,0,22,59,8,23,12,23,10,23,15,14,3,4,20
,,,1332,69,N,0,22,64,9,38,16,19,11,25,13,10,6,2,26
,,,1291,74,N,0,28,65,7,22,11,14,9,13,16,15,7,1,18
,,,1386,64,N,0,24,49,6,14,10,14,9,15,11,12,4,0,22
,,,1163,69,N,1,25,58,3,6,16,20,16,25,14,15,5,4,16
,,,1435,62,N,0,25,61,4,20,8,12,14,17,12,16,9,0,19
,,,1110,57,N,0,21,58,9,25,6,12,18,21,9,22,5,3,26
,,,1122,54,N,0,17,59,6,23,14,21,18,17,10,7,4,1,19
,,,1155,69,N,0,23,60,9,33,14,23,12,19,9,14,8,3,24
,,,1179,99,N,1,26,69,16,42,31,38,19,20,18,15,8,4,21
,,,1424,56,N,0,12,45,5,22,27,34,9,17,6,10,6,1,20
,,,1338,54,N,0,17,52,2,17,18,19,9,17,4,9,8,9,16
,,,1266,81,N,1,31,73,10,30,9,12,17,28,15,9,3,3,24
,,,1401,49,N,0,22,51,2,10,3,7,10,19,12,11,2,2,15
,,,1323,41,N,0,13,53,3,17,12,13,12,26,7,13,3,3,16
,,,1181,67,N,0,19,50,5,22,24,32,7,20,6,13,6,3,23
,,,1243,55,N,0,21,53,0,13,13,16,12,24,4,13,4,1,23
,,,1345,78,N,0,26,67,8,21,18,23,13,24,9,10,8,4,26
,,,1207,70,N,0,26,41,10,18,8,17,7,23,11,20,2,3,27
,,,1328,48,N,0,15,47,5,18,13,19,10,18,9,16,3,3,18
,,,1280,74,N,0,26,60,8,19,14,20,11,26,9,8,2,7,23
,,,1116,77,N,0,28,59,5,18,16,23,14,13,11,9,5,3,13
,,,1139,71,N,1,22,61,9,26,18,28,15,24,11,14,11,1,25
,,,1274,72,N,0,22,55,9,22,19,22,8,22,10,9,4,3,19
,,,1373,72,N,0,20,56,6,21,26,39,10,24,9,13,8,4,19
,,,1360,63,N,0,21,47,4,15,17,28,8,22,11,17,8,2,20
,,,1397,60,N,0,19,56,5,20,17,25,8,20,12,17,11,1,26
,,,1450,47,N,0,18,57,2,16,9,15,9,23,9,10,6,5,18
,,,1443,78,N,0,25,72,9,24,19,26,18,18,12,11,11,4,24
,,,1452,75,N,1,28,66,1,11,18,27,17,21,16,8,5,6,21
,,,1458,56,N,0,17,46,8,23,14,21,14,17,9,12,2,3,13
,,,1437,57,N,0,21,59,3,17,12,18,15,15,5,14,10,2,17
,,,1277,74,N,0,29,59,5,18,11,17,11,17,18,12,2,3,28
,,,1390,62,N,0,22,65,6,17,12,18,19,23,13,10,5,4,14
,,,1257,73,N,0,29,55,6,19,9,16,13,14,15,19,7,5,19
,,,1462,57,N,0,21,58,4,19,11,16,14,14,12,9,6,1,15
,,,1172,57,N,0,22,57,8,27,5,12,9,21,17,9,7,2,15
,,,1400,67,N,0,25,69,9,28,8,9,13,23,13,8,5,4,25
,,,1314,66,N,0,24,67,5,24,13,15,13,20,7,18,7,3,14
,,,1417,63,N,0,24,64,4,13,11,13,12,24,8,12,6,4,17
,,,1272,68,N,1,25,62,6,22,12,19,11,17,14,13,11,3,17
,,,1106,43,N,0,18,58,2,15,5,11,9,18,4,13,7,6,18
,,,1151,47,N,0,17,66,5,25,8,10,9,25,11,19,5,2,27
,,,1127,62,N,0,27,51,7,15,1,5,6,14,9,18,9,4,21
,,,1103,64,N,0,21,57,10,23,12,18,11,15,15,8,0,1,23
,,,1139,71,N,0,22,52,8,23,19,26,13,21,12,15,3,1,20
,,,1143,71,N,0,25,59,7,24,14,19,14,21,12,14,2,2,22
,,,1169,70,N,0,24,54,7,18,15,20,10,22,10,17,8,2,18
,,,1155,59,N,0,21,65,5,22,12,14,21,23,14,11,8,7,19
,,,1347,58,N,0,22,80,5,17,9,14,20,28,9,18,9,6,17
,,,1288,54,N,0,22,77,6,23,4,8,20,16,10,7,9,1,24
,,,1320,56,N,0,20,54,7,22,9,11,9,21,13,14,6,3,20
,,,1278,62,N,0,22,54,4,13,14,19,8,22,12,12,6,2,20
,,,1140,66,N,0,23,59,7,16,13,18,7,19,15,10,11,1,20
,,,1433,64,N,0,20,49,6,15,18,25,10,21,14,12,5,4,17
,,,1110,67,N,0,27,62,10,31,3,5,7,17,16,12,8,1,24
,,,1228,72,N,0,31,63,5,18,5,7,5,24,14,12,9,3,24
,,,1280,58,N,0,20,58,5,18,13,19,14,21,5,17,5,5,22
,,,1428,71,N,0,27,64,8,32,9,13,16,19,16,20,7,3,22
,,,1396,57,N,0,19,51,6,17,13,17,9,20,13,9,5,4,16
,,,1448,69,N,0,26,50,5,13,12,17,10,23,10,18,4,13,20
,,,1452,60,N,0,18,49,5,20,19,25,15,22,10,11,2,4,21
,,,1295,74,N,0,26,62,10,24,12,15,9,25,9,9,3,4,21
,,,1287,54,N,0,20,52,4,11,10,14,13,14,12,20,4,1,10
,,,1429,57,N,0,22,53,7,23,6,8,7,19,11,9,2,3,21
,,,1352,62,N,0,25,61,5,17,7,13,8,20,16,6,8,7,17
,,,1165,59,N,0,23,64,6,21,7,12,17,23,11,9,1,0,15
,,,1397,75,N,0,24,56,11,33,16,21,11,17,16,11,4,1,16
,,,1190,62,N,0,23,75,4,22,12,24,20,24,12,9,6,3,17
,,,1326,72,N,2,24,60,7,25,17,23,9,28,15,20,5,7,21
,,,1372,44,N,0,18,73,2,21,6,10,14,20,10,6,10,1,11
,,,1130,55,N,0,18,55,6,23,13,14,13,17,13,15,5,3,21
,,,1199,59,N,1,20,46,4,13,15,18,4,29,6,15,6,4,16
,,,1340,59,N,0,22,46,8,21,7,16,4,17,12,11,6,2,18
,,,1401,66,N,0,26,63,3,15,11,17,12,16,17,7,3,3,21
,,,1400,69,N,0,25,50,3,12,16,25,13,23,8,15,5,3,23
,,,1443,81,N,0,32,62,12,25,5,14,10,21,14,11,4,5,20
,,,1268,70,N,0,27,62,5,14,11,19,11,16,9,7,8,3,17
,,,1261,70,N,0,29,64,9,22,3,6,16,17,12,15,5,4,16
,,,1276,63,N,0,22,56,10,27,9,11,14,20,12,14,5,1,23
,,,1449,74,N,0,28,67,4,12,14,19,16,24,13,9,4,3,20
,,,1417,69,N,0,20,47,9,24,20,30,7,21,14,20,7,3,21
,,,1156,57,N,0,22,59,3,23,10,14,12,18,3,11,7,1,18
,,,1173,43,N,0,16,72,4,19,7,8,17,26,7,11,13,6,23
,,,1373,72,N,0,29,69,7,24,7,10,13,19,17,9,8,1,14
,,,1425,69,N,0,23,57,1,10,22,26,12,18,10,11,10,5,21
